CVEGEO,CVE_ENT,CVE_MUN,CVE_LOC,CVE_AGEB,CVE_MZA,AMBITO,TIPOMZA,acceso_bomberos_km,intersecciones_km2,densidad_vial,tipo_vial_pct,poblacion_total,densidad_pob,viviendas,riesgo_base,ocurrio_incendio,ia_probabilidad_incendio,riesgo_pob_vial,aislamiento_tactico,total_incendios
0803700012376010,8,37,1,2376,10,Urbana,Típica,4.89,0.0,0.0,0.0,25.0,25.0,10,MEDIO,0,0.30455636084538823,0.0,488.99999999999994,0
0803700011880023,8,37,1,1880,23,Urbana,Típica,4.97,0.0,0.0,0.0,27.0,27.0,5,ALTO,0,0.3584607347196901,0.0,496.99999999999994,0
0803706433143014,8,37,643,3143,14,Rural,Típica,27.0,0.0,5.33,0.0,0.0,0.0,33,ALTO,0,0.3723829690851941,0.0,5.056179775280899,0
0803706356523014,8,37,635,6523,14,Urbana,Típica,13.58,0.0,50.46,0.0,0.0,0.0,17,ALTO,0,0.3000472177869369,0.0,0.26907073509015256,0
0803706133092018,8,37,613,3092,18,Rural,Típica,11.22,0.0,0.0,0.0,18.0,18.0,7,ALTO,0,0.20776342491722574,0.0,1122.0,0
0803700017659038,8,37,1,7659,38,Urbana,Típica,5.88,0.0,169.77,0.0,111.0,111.0,7,ALTO,0,0.22973271992661412,18844.47,0.034633054541170924,0
0803700017625039,8,37,1,7625,39,Urbana,Típica,14.18,0.0,0.0,0.0,2.0,2.0,169,ALTO,0,0.13978040070621522,0.0,1418.0,0
0803700016557047,8,37,1,6557,47,Urbana,Típica,5.77,0.0,37.69,0.0,135.0,135.0,13,ALTO,0,0.20494908394609868,5088.15,0.15305039787798408,0
0803700016542061,8,37,1,6542,61,Urbana,Típica,5.86,0.0,0.0,0.0,56.0,56.0,3,MEDIO,0,0.34803443488849906,0.0,586.0,0
0803700011626010,8,37,1,1626,10,Urbana,Típica,2.96,0.0,0.0,0.0,116.0,116.0,9,BAJO,0,0.1260291525950916,0.0,296.0,0
0803700016769013,8,37,1,6769,13,Urbana,Típica,6.28,0.0,0.0,0.0,87.0,87.0,3,MEDIO,0,0.32370690663296964,0.0,628.0,0
0803706343143172,8,37,634,3143,172,Rural,Típica,18.89,0.0,0.0,0.0,0.0,0.0,13,MEDIO,0,0.13978040070621522,0.0,1889.0,0
0803700014175013,8,37,1,4175,13,Urbana,Típica,4.73,0.0,0.0,0.0,48.0,48.0,8,MEDIO,0,0.16640807047485207,0.0,473.00000000000006,0
0803700013942003,8,37,1,3942,3,Urbana,Típica,4.08,0.0,0.0,0.0,31.0,31.0,5,ALTO,0,0.1984091682061522,0.0,408.0,0
0803700012677022,8,37,1,2677,22,Urbana,Típica,3.47,0.0,0.0,0.0,62.0,62.0,17,ALTO,0,0.08708776934890475,0.0,347.0,0
0803700016400031,8,37,1,6400,31,Urbana,Típica,4.2,0.0,0.0,0.0,0.0,0.0,9,ALTO,0,0.2618069176930174,0.0,420.0,0
080370001507A006,8,37,1,507A,6,Urbana,Típica,0.39,0.0,0.0,0.0,28.0,28.0,17,BAJO,0,0.8218891166171426,0.0,39.0,0
0803700014122028,8,37,1,4122,28,Urbana,Típica,4.7,234.92,75.09,0.0,62.0,62.0,6,ALTO,0,0.18023245580783098,4655.58,0.0625832223701731,0
0803700012709035,8,37,1,2709,35,Urbana,Típica,4.73,0.0,0.0,0.0,44.0,44.0,6,MEDIO,0,0.19690179277055664,0.0,473.00000000000006,0
0803700011734004,8,37,1,1734,4,Urbana,Típica,1.48,0.0,0.0,0.0,30.0,30.0,4,BAJO,0,0.7344144242811086,0.0,148.0,0
0803700016364006,8,37,1,6364,6,Urbana,Típica,2.15,0.0,85.02,0.0,0.0,0.0,0,BAJO,0,0.6850177454934581,0.0,0.025285193461131363,0
0803700016307016,8,37,1,6307,16,Urbana,Típica,3.96,0.0,0.0,0.0,67.0,67.0,8,ALTO,0,0.08323814907360974,0.0,396.0,0
0803700016237042,8,37,1,6237,42,Urbana,Típica,3.72,0.0,0.0,0.0,0.0,0.0,2,MEDIO,0,0.25639255783142567,0.0,372.0,0
0803700016237022,8,37,1,6237,22,Urbana,Típica,3.79,0.0,127.53,0.0,118.0,118.0,6,ALTO,0,0.2069857373610944,15048.54,0.02971616747687,0
0803700016190029,8,37,1,6190,29,Urbana,Típica,4.8,0.0,0.0,0.0,74.0,74.0,2,MEDIO,0,0.14385777515914325,0.0,480.0,0
080370001610A029,8,37,1,610A,29,Urbana,Típica,2.07,0.0,0.0,0.0,100.0,100.0,11,BAJO,0,0.33611143823982886,0.0,206.99999999999997,0
0803700015224036,8,37,1,5224,36,Urbana,Típica,4.87,0.0,69.41,0.0,9.0,9.0,0,MEDIO,0,0.48919033117497146,624.6899999999999,0.07015269374819937,0
0803700015224035,8,37,1,5224,35,Urbana,Típica,4.55,0.0,0.0,0.0,29.0,29.0,2,MEDIO,0,0.2088098582640912,0.0,455.0,0
080370001521A024,8,37,1,521A,24,Urbana,Típica,0.8,0.0,0.0,0.0,193.0,193.0,44,BAJO,0,0.4907543600048742,0.0,80.0,0
0803700015192010,8,37,1,5192,10,Urbana,Típica,3.96,0.0,41.67,0.0,45.0,45.0,4,MEDIO,0,0.05822145556478947,1875.15,0.09500959692898273,0
0803700015188004,8,37,1,5188,4,Urbana,Típica,3.48,0.0,0.0,0.0,23.0,23.0,8,MEDIO,0,0.2078268119585886,0.0,348.0,0
0803700015154011,8,37,1,5154,11,Urbana,Típica,2.34,0.0,0.0,0.0,52.0,52.0,18,BAJO,0,0.44680488196625084,0.0,233.99999999999997,0
0803700015154010,8,37,1,5154,10,Urbana,Típica,2.49,0.0,0.0,0.0,44.0,44.0,17,BAJO,0,0.4253531501997272,0.0,249.00000000000003,0
080370001514A026,8,37,1,514A,26,Urbana,Típica,2.71,0.0,15.96,0.0,397.0,397.0,77,MEDIO,0,0.10854510428385206,6336.12,0.1696931747025673,0
0803700015135033,8,37,1,5135,33,Urbana,Típica,2.51,0.0,0.0,0.0,64.0,64.0,7,BAJO,0,0.3224849147292643,0.0,250.99999999999997,0
0803700015135032,8,37,1,5135,32,Urbana,Típica,2.65,0.0,0.0,0.0,69.0,69.0,15,BAJO,0,0.0769014570149412,0.0,265.0,0
0803700015120003,8,37,1,5120,3,Urbana,Típica,3.72,0.0,0.0,0.0,39.0,39.0,30,ALTO,0,0.1563062299134241,0.0,372.0,0
0803700015120002,8,37,1,5120,2,Urbana,Típica,3.79,86.09,16.31,0.0,32.0,32.0,26,ALTO,0,0.24077750408181608,521.92,0.23223039215686275,0
0803700015116030,8,37,1,5116,30,Urbana,Típica,5.51,0.0,0.0,0.0,87.0,87.0,4,ALTO,0,0.21169334842318438,0.0,551.0,0
0803700015116014,8,37,1,5116,14,Urbana,Típica,5.19,0.0,0.0,0.0,0.0,0.0,3,ALTO,0,0.48477529394953955,0.0,519.0,0
0803700014989026,8,37,1,4989,26,Urbana,Típica,3.79,238.96,72.29,0.0,59.0,59.0,4,MEDIO,0,0.19804971864572427,4265.110000000001,0.05242047026279391,0
0803700014974026,8,37,1,4974,26,Urbana,Típica,3.22,0.0,0.0,0.0,50.0,50.0,6,MEDIO,0,0.1010813703714743,0.0,322.0,0
080370001496A014,8,37,1,496A,14,Urbana,Típica,2.92,0.0,0.0,0.0,64.0,64.0,3,ALTO,0,0.07640067461342684,0.0,292.0,0
080370001496A013,8,37,1,496A,13,Urbana,Típica,2.97,0.0,0.0,0.0,36.0,36.0,2,BAJO,0,0.20041406257676553,0.0,297.0,0
0803700014955007,8,37,1,4955,7,Urbana,Típica,2.59,0.0,0.0,0.0,77.0,77.0,6,BAJO,0,0.09450230556023133,0.0,259.0,0
0803700014940018,8,37,1,4940,18,Urbana,Típica,1.95,0.0,0.0,0.0,108.0,108.0,9,ALTO,0,0.33384639192189147,0.0,195.0,0
0803700014917004,8,37,1,4917,4,Urbana,Típica,6.44,0.0,0.0,0.0,28.0,28.0,4,MEDIO,0,0.25204707229380746,0.0,644.0,0
0803700014917003,8,37,1,4917,3,Urbana,Típica,6.27,187.83,0.0,0.0,63.0,63.0,12,ALTO,0,0.3152903366040417,0.0,627.0,0
0803700014584004,8,37,1,4584,4,Urbana,Típica,6.09,0.0,0.0,0.0,69.0,69.0,11,MEDIO,0,0.3391680901638599,0.0,609.0,0
0803700014480034,8,37,1,4480,34,Urbana,Típica,4.24,0.0,0.0,0.0,40.0,40.0,4,MEDIO,0,0.15966443886864798,0.0,424.0,0
0803700014349027,8,37,1,4349,27,Urbana,Típica,4.15,214.77,29.42,0.0,98.0,98.0,8,ALTO,0,0.09652517888316135,2883.1600000000003,0.14101257220523275,0
0803700016735001,8,37,1,6735,1,Urbana,Típica,6.36,0.0,0.0,0.0,379.0,379.0,67,ALTO,0,0.2215782076061152,0.0,636.0,0
0803700016720077,8,37,1,6720,77,Urbana,Típica,5.44,0.0,47.26,0.0,0.0,0.0,8,MEDIO,0,0.4026602099796047,0.0,0.11508356251322194,0
0803700016720076,8,37,1,6720,76,Urbana,Típica,6.09,0.0,66.37,0.0,182.0,182.0,14,ALTO,0,0.19069203684593236,12079.34,0.09174450135583005,0
0803700016720075,8,37,1,6720,75,Urbana,Típica,6.05,0.0,56.72,0.0,183.0,183.0,15,ALTO,0,0.17975579972453584,10379.76,0.10664551383747577,0
0803700016720074,8,37,1,6720,74,Urbana,Típica,6.02,0.0,0.0,0.0,107.0,107.0,4,MEDIO,0,0.3622117351912856,0.0,602.0,0
0803700016720056,8,37,1,6720,56,Urbana,Típica,5.94,0.0,0.0,0.0,109.0,109.0,4,MEDIO,0,0.38090456866995853,0.0,594.0,0
0803700016720055,8,37,1,6720,55,Urbana,Típica,5.97,0.0,0.0,0.0,84.0,84.0,4,MEDIO,0,0.35624945646591727,0.0,597.0,0
0803700016720054,8,37,1,6720,54,Urbana,Típica,6.0,0.0,0.0,0.0,99.0,99.0,6,MEDIO,0,0.3643070918975486,0.0,600.0,0
0803700016720053,8,37,1,6720,53,Urbana,Típica,6.03,0.0,0.0,0.0,78.0,78.0,3,MEDIO,0,0.33181118546896016,0.0,603.0,0
080370001496A007,8,37,1,496A,7,Urbana,Típica,3.13,0.0,0.0,0.0,55.0,55.0,9,MEDIO,0,0.08259421866691681,0.0,313.0,0
0803700014917026,8,37,1,4917,26,Urbana,Típica,6.14,0.0,0.0,0.0,26.0,26.0,2,MEDIO,0,0.3954273158597661,0.0,614.0,0
0803700014902011,8,37,1,4902,11,Urbana,Típica,5.92,66.23,9.48,0.0,0.0,0.0,39,MEDIO,0,0.3722537124213471,0.0,0.6238145416227607,0
0803700014832024,8,37,1,4832,24,Urbana,Típica,1.07,0.0,0.0,0.0,103.0,103.0,5,BAJO,0,0.53280696173111,0.0,107.0,0
0803700014796073,8,37,1,4796,73,Urbana,Típica,4.76,0.0,17.42,0.0,87.0,87.0,31,ALTO,0,0.12354616418052787,1515.5400000000002,0.2730923694779116,0
0803700014796072,8,37,1,4796,72,Urbana,Típica,4.71,0.0,96.1,0.0,115.0,115.0,10,ALTO,0,0.18489728816306997,11051.5,0.04900634689418375,0
0803700016792019,8,37,1,6792,19,Urbana,Típica,4.33,0.0,0.0,0.0,14.0,14.0,0,ALTO,0,0.30255480013843367,0.0,433.0,0
0803700014705013,8,37,1,4705,13,Urbana,Típica,4.01,0.0,0.0,0.0,5.0,5.0,9,MEDIO,0,0.2974485386350306,0.0,400.99999999999994,0
0803700014688017,8,37,1,4688,17,Urbana,Típica,0.24,0.0,0.0,0.0,25.0,25.0,7,MEDIO,0,0.8292805676195694,0.0,24.0,0
0803700014688001,8,37,1,4688,1,Urbana,Típica,0.3,0.0,0.0,0.0,14.0,14.0,5,MEDIO,0,0.9187124938681807,0.0,30.0,0
0803700014616001,8,37,1,4616,1,Urbana,Típica,5.37,0.0,0.0,0.0,18.0,18.0,7,ALTO,0,0.46391432122792886,0.0,537.0,0
0803700014599018,8,37,1,4599,18,Urbana,Típica,6.13,0.0,0.0,0.0,50.0,50.0,11,ALTO,0,0.3299901202846921,0.0,613.0,0
0803700014599019,8,37,1,4599,19,Urbana,Típica,6.0,0.0,0.0,0.0,96.0,96.0,8,ALTO,0,0.3624004958455505,0.0,600.0,0
080370001514A046,8,37,1,514A,46,Urbana,Típica,3.19,139.58,16.43,0.0,96.0,96.0,13,ALTO,0,0.10197847127792492,1577.28,0.19403892944038928,0
0803700013444036,8,37,1,3444,36,Urbana,Típica,3.62,0.0,0.0,0.0,41.0,41.0,10,MEDIO,0,0.14599608860150484,0.0,362.0,0
0803700013444034,8,37,1,3444,34,Urbana,Típica,3.48,0.0,0.0,0.0,13.0,13.0,6,MEDIO,0,0.3112945673936504,0.0,348.0,0
0803700013444010,8,37,1,3444,10,Urbana,Típica,3.57,0.0,0.0,0.0,75.0,75.0,6,MEDIO,0,0.06674324270871904,0.0,357.0,0
080370001336A005,8,37,1,336A,5,Urbana,Típica,2.65,0.0,0.0,0.0,37.0,37.0,5,MEDIO,0,0.20541406257676553,0.0,265.0,0
080370001336A004,8,37,1,336A,4,Urbana,Típica,2.61,0.0,0.0,0.0,53.0,53.0,4,BAJO,0,0.12820599757080994,0.0,261.0,0
0803700013270038,8,37,1,3270,38,Urbana,Típica,5.76,0.0,0.0,0.0,80.0,80.0,10,MEDIO,0,0.3203168419466486,0.0,576.0,0
0803700012906021,8,37,1,2906,21,Urbana,Típica,3.52,35.17,0.0,0.0,72.0,72.0,30,MEDIO,0,0.07621084158748365,0.0,352.0,0
0803700012770040,8,37,1,2770,40,Urbana,Típica,2.48,0.0,0.0,0.0,9.0,9.0,4,BAJO,0,0.8518960001691437,0.0,248.0,0
0803700012766008,8,37,1,2766,8,Urbana,Típica,2.85,0.0,0.0,0.0,21.0,21.0,4,MEDIO,0,0.25404675361861295,0.0,285.0,0
0803700012766007,8,37,1,2766,7,Urbana,Típica,2.77,0.0,0.0,0.0,0.0,0.0,8,BAJO,0,0.2564667721005382,0.0,277.0,0
0803700012450006,8,37,1,2450,6,Urbana,Típica,3.32,0.0,0.0,0.0,41.0,41.0,8,MEDIO,0,0.14337843335227063,0.0,332.0,0
0803700012395019,8,37,1,2395,19,Urbana,Típica,3.49,0.0,0.0,0.0,59.0,59.0,8,ALTO,0,0.08690360323945931,0.0,349.0,0
0803700012395018,8,37,1,2395,18,Urbana,Típica,3.48,0.0,0.0,0.0,59.0,59.0,12,ALTO,0,0.08690360323945931,0.0,348.0,0
0803700012338090,8,37,1,2338,90,Urbana,Típica,1.59,0.0,159.21,0.0,37.0,37.0,3,BAJO,0,0.41131040358072846,5890.77,0.009986182640371813,0
0803700014349026,8,37,1,4349,26,Urbana,Típica,4.09,0.0,0.0,0.0,64.0,64.0,6,MEDIO,0,0.0807100591859693,0.0,409.0,0
0803700014226039,8,37,1,4226,39,Urbana,Típica,4.46,0.0,0.0,0.0,22.0,22.0,3,ALTO,0,0.2151496648186826,0.0,446.0,0
0803700014226038,8,37,1,4226,38,Urbana,Típica,4.41,0.0,0.0,0.0,69.0,69.0,11,MEDIO,0,0.07621084158748365,0.0,441.0,0
0803700014194023,8,37,1,4194,23,Urbana,Típica,4.89,0.0,24.34,0.0,89.0,89.0,10,ALTO,0,0.1263228679978906,2166.2599999999998,0.20082135523613961,0
080370001418A044,8,37,1,418A,44,Urbana,Típica,5.93,0.0,0.0,0.0,53.0,53.0,10,MEDIO,0,0.38195012010138735,0.0,593.0,0
080370001418A023,8,37,1,418A,23,Urbana,Típica,5.61,0.0,30.36,0.0,46.0,46.0,3,ALTO,0,0.14750566939086351,1396.56,0.18472176489957196,0
0803700014175045,8,37,1,4175,45,Urbana,Típica,4.62,0.0,0.0,0.0,11.0,11.0,0,MEDIO,0,0.39520196805710656,0.0,462.0,0
0803706343143077,8,37,634,3143,77,Rural,Típica,17.87,0.0,0.0,0.0,0.0,0.0,8,MEDIO,0,0.13978040070621522,0.0,1787.0,0
0803700014160025,8,37,1,4160,25,Urbana,Típica,5.37,0.0,0.0,0.0,68.0,68.0,4,ALTO,0,0.19603315955774533,0.0,537.0,0
0803700014156023,8,37,1,4156,23,Urbana,Típica,5.43,0.0,0.0,0.0,67.0,67.0,15,ALTO,0,0.19603315955774533,0.0,543.0,0
0803700014137016,8,37,1,4137,16,Urbana,Típica,4.52,0.0,26.26,0.0,62.0,62.0,4,ALTO,0,0.11199479406010754,1628.1200000000001,0.17205938332698892,0
0803700014122008,8,37,1,4122,8,Urbana,Típica,4.35,0.0,0.0,0.0,66.0,66.0,8,ALTO,0,0.0807100591859693,0.0,434.99999999999994,0
0803700014103036,8,37,1,4103,36,Urbana,Típica,5.46,339.96,0.0,0.0,21.0,21.0,4,MEDIO,0,0.44783453766809445,0.0,546.0,0
0803700014103035,8,37,1,4103,35,Urbana,Típica,5.66,0.0,0.0,0.0,22.0,22.0,21,MEDIO,0,0.5245407536146698,0.0,566.0,0
0803700014090037,8,37,1,4090,37,Urbana,Típica,5.98,0.0,0.0,0.0,25.0,25.0,2,MEDIO,0,0.49114384932395516,0.0,598.0,0
0803700014090036,8,37,1,4090,36,Urbana,Típica,6.0,0.0,0.0,0.0,22.0,22.0,3,MEDIO,0,0.4975167762580974,0.0,600.0,0
0803700014071043,8,37,1,4071,43,Urbana,Típica,5.32,164.65,0.0,0.0,33.0,33.0,13,MEDIO,0,0.3581144164544632,0.0,532.0,0
0803700014067041,8,37,1,4067,41,Urbana,Típica,5.55,0.0,0.0,0.0,21.0,21.0,3,MEDIO,0,0.484730316603898,0.0,555.0,0
0803700014230019,8,37,1,4230,19,Urbana,Típica,4.82,260.93,10.99,0.0,25.0,25.0,5,ALTO,0,0.25620053816241006,274.75,0.43818181818181823,0
0803700014052032,8,37,1,4052,32,Urbana,Típica,4.39,0.0,0.0,0.0,38.0,38.0,4,MEDIO,0,0.1686288072295368,0.0,438.99999999999994,0
0803700014052031,8,37,1,4052,31,Urbana,Típica,4.44,0.0,93.73,0.0,47.0,47.0,6,ALTO,0,0.16396528981709704,4405.31,0.04736505227224237,0
0803700014048024,8,37,1,4048,24,Urbana,Típica,4.68,0.0,47.55,0.0,33.0,33.0,2,MEDIO,0,0.10695944728557782,1569.1499999999999,0.09840201850294365,0
0803700014048023,8,37,1,4048,23,Urbana,Típica,4.63,0.0,0.0,0.0,27.0,27.0,2,ALTO,0,0.22881482735707892,0.0,463.0,0
0803700014033017,8,37,1,4033,17,Urbana,Típica,4.98,0.0,0.0,0.0,33.0,33.0,5,ALTO,0,0.3614948566463906,0.0,498.00000000000006,0
080370001400A053,8,37,1,400A,53,Urbana,Típica,4.09,0.0,0.0,0.0,56.0,56.0,5,MEDIO,0,0.08690360323945931,0.0,409.0,0
0803700013980012,8,37,1,3980,12,Urbana,Típica,4.71,0.0,15.09,0.0,86.0,86.0,5,ALTO,0,0.11096260311262796,1297.74,0.3119205298013245,0
0803700013980004,8,37,1,3980,4,Urbana,Típica,4.5,0.0,0.0,0.0,133.0,133.0,10,MEDIO,0,0.1328666270552745,0.0,450.0,0
0803700013961032,8,37,1,3961,32,Urbana,Típica,1.09,0.0,0.0,0.0,89.0,89.0,5,BAJO,0,0.5909387158630655,0.0,109.0,0
0803700013961031,8,37,1,3961,31,Urbana,Típica,1.07,0.0,0.0,0.0,78.0,78.0,7,MEDIO,0,0.583795323720871,0.0,107.0,0
0803700013957035,8,37,1,3957,35,Urbana,Típica,4.08,0.0,0.0,0.0,13.0,13.0,1,MEDIO,0,0.30255480013843367,0.0,408.0,0
0803700013957017,8,37,1,3957,17,Urbana,Típica,3.63,0.0,0.0,0.0,80.0,80.0,41,ALTO,0,0.06674324270871904,0.0,363.0,0
0803700013942034,8,37,1,3942,34,Urbana,Típica,4.36,0.0,0.0,0.0,23.0,23.0,1,MEDIO,0,0.2040870447033719,0.0,436.0,0
0803700013942024,8,37,1,3942,24,Urbana,Típica,3.67,0.0,0.0,0.0,10.0,10.0,5,MEDIO,0,0.31189817194919156,0.0,367.0,0
0803700013938007,8,37,1,3938,7,Urbana,Típica,1.69,0.0,0.0,0.0,30.0,30.0,8,BAJO,0,0.6250785696742933,0.0,169.0,0
0803700013923002,8,37,1,3923,2,Urbana,Típica,2.36,0.0,0.0,0.0,32.0,32.0,7,MEDIO,0,0.6246023747099197,0.0,235.99999999999997,0
0803700013904035,8,37,1,3904,35,Urbana,Típica,2.56,0.0,0.0,0.0,74.0,74.0,17,BAJO,0,0.09827325528090172,0.0,256.0,0
0803700013904034,8,37,1,3904,34,Urbana,Típica,2.47,0.0,0.0,0.0,12.0,12.0,5,BAJO,0,0.8518960001691437,0.0,247.00000000000003,0
0803700013891019,8,37,1,3891,19,Urbana,Típica,3.92,0.0,11.02,100.0,55.0,55.0,27,ALTO,0,0.18211403414446406,606.1,0.35539437896645515,0
0803700013891018,8,37,1,3891,18,Urbana,Típica,3.97,0.0,0.0,0.0,56.0,56.0,24,ALTO,0,0.08690360323945931,0.0,397.0,0
0803700013853015,8,37,1,3853,15,Urbana,Típica,2.58,0.0,0.0,0.0,121.0,121.0,7,MEDIO,0,0.15309760001914635,0.0,258.0,0
0803700013849015,8,37,1,3849,15,Urbana,Típica,2.16,0.0,58.79,0.0,173.0,173.0,8,ALTO,0,0.2182395286280244,10170.67,0.036734693877551024,0
0803700013834032,8,37,1,3834,32,Urbana,Típica,3.37,0.0,0.0,0.0,98.0,98.0,5,MEDIO,0,0.0887096407492526,0.0,337.0,0
080370001382A028,8,37,1,382A,28,Urbana,Típica,3.16,0.0,0.0,0.0,58.0,58.0,3,ALTO,0,0.08259421866691681,0.0,316.0,0
080370001382A027,8,37,1,382A,27,Urbana,Típica,3.16,0.0,0.0,0.0,46.0,46.0,3,MEDIO,0,0.11665432017840721,0.0,316.0,0
0803700013815033,8,37,1,3815,33,Urbana,Típica,2.18,0.0,0.0,0.0,23.0,23.0,12,BAJO,0,0.7889715510886384,0.0,218.0,0
0803700013800026,8,37,1,3800,26,Urbana,Típica,2.1,0.0,0.0,0.0,50.0,50.0,18,BAJO,0,0.44196519966739417,0.0,210.0,0
0803700013603034,8,37,1,3603,34,Urbana,Típica,4.3,0.0,0.0,0.0,37.0,37.0,5,MEDIO,0,0.21058849659727535,0.0,430.0,0
0803700013603032,8,37,1,3603,32,Urbana,Típica,4.04,0.0,0.0,0.0,35.0,35.0,6,MEDIO,0,0.21377245886142623,0.0,404.0,0
0803700013567033,8,37,1,3567,33,Urbana,Típica,4.25,283.04,21.64,0.0,33.0,33.0,7,ALTO,0,0.2237240675506245,714.12,0.19630484988452654,0
0803700013552013,8,37,1,3552,13,Urbana,Típica,4.32,0.0,0.0,0.0,42.0,42.0,4,MEDIO,0,0.124822976566787,0.0,432.0,0
0803700013482034,8,37,1,3482,34,Urbana,Típica,4.58,0.0,0.0,0.0,89.0,89.0,20,MEDIO,0,0.09073666777627963,0.0,458.0,0
0803700013459007,8,37,1,3459,7,Urbana,Típica,3.83,0.0,11.12,46.2,0.0,0.0,29,MEDIO,0,0.38095812328737366,0.0,0.34411500449236304,0
080370001336A012,8,37,1,336A,12,Urbana,Típica,2.25,0.0,0.0,0.0,43.0,43.0,11,MEDIO,0,0.4462331375316568,0.0,225.0,0
080370001336A011,8,37,1,336A,11,Urbana,Típica,2.2,0.0,0.0,0.0,96.0,96.0,26,BAJO,0,0.34411073133177156,0.0,220.0,0
0803700013270013,8,37,1,3270,13,Urbana,Típica,7.72,0.0,0.0,0.0,10.0,10.0,42,MEDIO,0,0.24168968741855396,0.0,772.0,0
0803700013270012,8,37,1,3270,12,Urbana,Típica,6.54,0.0,0.6,0.0,77.0,77.0,479,ALTO,0,0.2457699927236341,46.199999999999996,10.721311475409836,0
0803700012925035,8,37,1,2925,35,Urbana,Típica,1.58,0.0,0.0,0.0,0.0,0.0,16,BAJO,0,0.8616168629560157,0.0,158.0,0
0803700012925034,8,37,1,2925,34,Urbana,Típica,1.41,0.0,0.0,0.0,85.0,85.0,11,BAJO,0,0.596374039360487,0.0,141.0,0
0803700012906032,8,37,1,2906,32,Urbana,Típica,3.38,0.0,0.0,0.0,2.0,2.0,10,MEDIO,0,0.26690018222949957,0.0,338.0,0
0803700012906014,8,37,1,2906,14,Urbana,Típica,3.04,0.0,0.0,0.0,108.0,108.0,10,ALTO,0,0.08968096556852809,0.0,304.0,0
0803700012889031,8,37,1,2889,31,Urbana,Típica,9.3,0.0,0.0,0.0,0.0,0.0,26,ALTO,0,0.14379825784907235,0.0,930.0,0
0803700012889029,8,37,1,2889,29,Urbana,Típica,9.38,0.0,0.0,0.0,0.0,0.0,29,MEDIO,0,0.14379825784907235,0.0,938.0000000000001,0
0803700012874033,8,37,1,2874,33,Urbana,Típica,9.26,0.0,0.0,0.0,5.0,5.0,38,MEDIO,0,0.18026253271873663,0.0,926.0,0
0803700012874015,8,37,1,2874,15,Urbana,Típica,8.87,0.0,0.0,0.0,18.0,18.0,31,ALTO,0,0.20776342491722574,0.0,886.9999999999999,0
0803700012840012,8,37,1,2840,12,Urbana,Típica,3.01,0.0,0.0,0.0,61.0,61.0,6,ALTO,0,0.08277838477636226,0.0,301.0,0
0803700012840003,8,37,1,2840,3,Urbana,Típica,2.95,0.0,0.0,0.0,35.0,35.0,4,MEDIO,0,0.20359802484091646,0.0,295.0,0
0803700012836007,8,37,1,2836,7,Urbana,Típica,2.39,0.0,0.0,0.0,31.0,31.0,8,BAJO,0,0.6378626839882702,0.0,239.0,0
0803700012836006,8,37,1,2836,6,Urbana,Típica,2.41,0.0,0.0,0.0,20.0,20.0,2,BAJO,0,0.8599054083920347,0.0,241.0,0
0803700012821013,8,37,1,2821,13,Urbana,Típica,1.8,0.0,0.0,0.0,75.0,75.0,6,BAJO,0,0.36724112285575167,0.0,180.0,0
0803700012821012,8,37,1,2821,12,Urbana,Típica,1.9,0.0,0.0,0.0,39.0,39.0,2,MEDIO,0,0.4728005992214361,0.0,190.0,0
0803700012817007,8,37,1,2817,7,Urbana,Típica,0.48,0.0,0.0,0.0,29.0,29.0,4,BAJO,0,0.7944915807001205,0.0,48.0,0
0803700012770050,8,37,1,2770,50,Urbana,Típica,2.97,0.0,0.0,0.0,95.0,95.0,3,BAJO,0,0.08440025617671011,0.0,297.0,0
0803700012770004,8,37,1,2770,4,Urbana,Típica,2.77,0.0,82.41,0.0,71.0,71.0,3,BAJO,0,0.1953746848189631,5851.11,0.03360834748847367,0
0803700012747067,8,37,1,2747,67,Urbana,Típica,2.48,809.89,20.8,7.8,0.0,0.0,5,MEDIO,0,0.6245363363587003,0.0,0.11917347429120613,0
0803700012728025,8,37,1,2728,25,Urbana,Típica,4.88,0.0,51.12,0.0,47.0,47.0,2,ALTO,0,0.0773908880774583,2402.64,0.09544298846078623,0
0803700012728024,8,37,1,2728,24,Urbana,Típica,4.82,0.0,0.0,0.0,22.0,22.0,2,MEDIO,0,0.3256780398666112,0.0,482.0,0
0803700012713022,8,37,1,2713,22,Urbana,Típica,5.07,0.0,280.14,0.0,7.0,7.0,2,ALTO,0,0.42227405995358486,1960.98,0.01809744779582367,0
0803706133092160,8,37,613,3092,160,Rural,Típica,9.57,0.0,47.63,0.0,16.0,16.0,7,MEDIO,0,0.3297689806808791,762.08,0.20088161209068012,0
0803700012677005,8,37,1,2677,5,Urbana,Típica,3.54,60.07,0.0,0.0,109.0,109.0,26,ALTO,0,0.10980605466104904,0.0,354.0,0
0803700012658002,8,37,1,2658,2,Urbana,Típica,2.73,0.0,0.0,0.0,24.0,24.0,2,MEDIO,0,0.18639479874344775,0.0,273.0,0
0803700012658001,8,37,1,2658,1,Urbana,Típica,2.66,0.0,37.09,0.0,24.0,24.0,10,ALTO,0,0.22603971146225643,890.1600000000001,0.07169811320754717,0
0803700012643008,8,37,1,2643,8,Urbana,Típica,2.55,0.0,0.0,0.0,33.0,33.0,7,ALTO,0,0.2584254745281182,0.0,254.99999999999997,0
