CVEGEO,CVE_MZA,TIPOMZA,total_incendios,acceso_bomberos_km,densidad_vial,poblacion_total,riesgo_base,densidad_incendios_500m,distancia_bomberos_m
0803700013800024,24,Típica,0.0,1.93,0.0,55,BAJO,0,1932.9922769441625
0803700013800023,23,Típica,1.0,1.98,0.0,68,ALTO,0,1979.1811245291133
0803700013800022,22,Típica,1.0,1.87,0.0,50,MEDIO,0,1868.2835602273567
0803700013800021,21,Típica,0.0,1.92,0.0,34,BAJO,0,1916.0635144084963
0803700013800020,20,Típica,0.0,1.99,5.39,61,BAJO,0,1987.35956529542
0803700013800018,18,Típica,1.0,2.11,0.0,31,MEDIO,0,2109.8961928509566
0803700013976009,9,Típica,0.0,1.04,0.0,88,BAJO,0,1044.4917067252527
0803700013976008,8,Típica,1.0,1.02,0.0,112,ALTO,0,1015.0146513572938
0803700013976007,7,Típica,0.0,0.98,0.0,97,BAJO,0,976.2442694899562
0803700013976006,6,Típica,0.0,0.93,32.98,84,MEDIO,0,932.9503975731849
0803700013976005,5,Típica,1.0,0.93,0.0,79,ALTO,1,931.2899298251269
0803700013976004,4,Típica,0.0,1.03,0.0,102,BAJO,1,1029.9552339805896
0803700013961024,24,Típica,0.0,1.09,0.0,177,BAJO,1,1092.3045110265875
0803700013961023,23,Típica,1.0,1.04,0.0,98,MEDIO,1,1040.4733634136162
0803700013961022,22,Típica,1.0,1.02,0.0,82,ALTO,1,1024.5960657680116
0803700013961021,21,Típica,0.0,1.03,0.0,77,BAJO,1,1031.9085733620554
0803700013961020,20,Típica,0.0,0.79,0.0,78,BAJO,1,785.601569555294
0803700013961019,19,Típica,1.0,0.78,0.0,84,MEDIO,1,775.0434729879739
0803700013961018,18,Típica,1.0,0.79,53.19,105,ALTO,1,794.9117509424608
0803700013961006,6,Típica,0.0,0.95,0.0,179,BAJO,1,950.3449380766707
0803700013961005,5,Típica,1.0,1.0,56.21,18,ALTO,1,1004.368000854805
0803700013961004,4,Típica,0.0,0.95,19.43,0,BAJO,1,945.6317601371244
0803700013961003,3,Típica,5.0,0.93,0.0,68,ALTO,1,928.1902773695562
0803700013961002,2,Típica,1.0,0.87,0.0,60,MEDIO,1,871.5055063989188
0803700013961001,1,Típica,2.0,0.89,16.93,95,ALTO,1,889.5440592803026
0803700013957040,40,Típica,0.0,3.22,0.0,0,MEDIO,0,3224.5222976667465
0803700013957028,28,Típica,1.0,3.99,8.58,56,ALTO,0,3987.148200958523
0803700013957027,27,Típica,0.0,3.98,28.86,126,ALTO,0,3982.400887159473
0803700013957026,26,Típica,0.0,3.9,0.0,84,MEDIO,0,3900.920623522195
0803700013957025,25,Típica,2.0,3.83,0.0,115,ALTO,0,3827.143424522182
0803700013957024,24,Típica,0.0,3.76,10.97,92,MEDIO,0,3757.1020129138105
0803700013957023,23,Típica,1.0,3.03,0.0,207,ALTO,0,3034.7456109286345
0803700013957012,12,Típica,2.0,3.57,0.0,181,ALTO,0,3571.5566712344757
0803700013957011,11,Típica,0.0,3.41,0.0,75,MEDIO,0,3412.5256758483324
0803700013957010,10,Típica,0.0,3.29,0.0,23,MEDIO,0,3293.7950538786918
0803700013957008,8,Típica,1.0,3.26,22.82,154,ALTO,0,3259.055470663967
0803700013957007,7,Típica,0.0,3.33,0.0,145,MEDIO,0,3331.4532309503043
0803700013942049,49,Típica,0.0,3.62,0.0,0,MEDIO,0,3617.925861852966
0803700013942046,46,Típica,0.0,3.67,34.8,67,MEDIO,0,3673.1978547293747
0803700013942030,30,Típica,4.0,4.36,0.0,9,ALTO,0,4356.922312018415
0803700013942029,29,Típica,0.0,4.29,0.0,49,MEDIO,0,4293.140594055651
0803700013942028,28,Típica,1.0,4.43,0.0,45,ALTO,0,4430.7970556271175
0803700013942027,27,Típica,0.0,4.37,0.0,66,MEDIO,0,4365.276036478625
0803700013942026,26,Típica,0.0,4.27,0.0,94,MEDIO,0,4267.08075309762
0803700013942015,15,Típica,1.0,4.23,0.0,51,ALTO,0,4229.552966360301
0803700013942014,14,Típica,1.0,4.26,0.0,52,ALTO,0,4258.782141267765
0803700013942013,13,Típica,0.0,4.35,0.0,181,MEDIO,0,4347.306289260671
0803700013711037,37,Típica,0.0,4.3,0.0,15,MEDIO,0,4304.508704242059
0803700013711036,36,Típica,0.0,3.91,54.56,0,MEDIO,0,3912.0651559980793
0803700013711034,34,Típica,0.0,4.05,0.0,13,MEDIO,0,4054.3847033188786
0803700013711033,33,Típica,0.0,4.08,0.0,49,MEDIO,0,4084.821715308414
0803700013711032,32,Típica,0.0,4.15,0.0,8,MEDIO,0,4146.622888594924
0803700013711021,21,Típica,0.0,4.05,8.72,41,MEDIO,0,4052.706634852129
0803700013711020,20,Típica,0.0,4.2,12.43,134,MEDIO,0,4201.400462223234
0803700013711019,19,Típica,1.0,4.23,14.05,53,ALTO,0,4231.683140973089
0803700013711018,18,Típica,1.0,4.14,39.24,32,ALTO,0,4136.902243308427
0803700013711017,17,Típica,1.0,4.1,10.17,11,ALTO,0,4100.770431415839
0803700013711016,16,Típica,2.0,4.03,50.93,29,ALTO,0,4033.2795802470246
0803700013711015,15,Típica,1.0,3.97,50.31,19,ALTO,0,3967.657008410238
0803700013711003,3,Típica,5.0,4.18,0.0,84,ALTO,0,4184.685924075846
0803700013711002,2,Típica,1.0,4.1,74.96,16,ALTO,0,4102.156836699457
0803700013656029,29,Típica,0.0,5.17,0.0,36,MEDIO,0,5168.071099705809
0803700013656028,28,Típica,1.0,5.15,0.0,7,ALTO,0,5145.205060839116
0803700013656027,27,Típica,0.0,5.12,0.0,38,MEDIO,0,5121.687931110883
0803700013656026,26,Típica,0.0,5.1,0.0,34,MEDIO,0,5100.415837607788
0803700013656025,25,Típica,2.0,5.08,0.0,26,ALTO,0,5082.2688343949085
0803700013656024,24,Típica,0.0,5.02,0.0,24,MEDIO,0,5019.06721631275
0803700013656023,23,Típica,1.0,4.96,54.7,46,ALTO,0,4958.564414003513
0803700013656011,11,Típica,0.0,5.06,0.0,23,MEDIO,0,5060.359481520269
0803700013656010,10,Típica,0.0,5.04,0.0,38,MEDIO,0,5039.16226605831
0803700013656009,9,Típica,0.0,4.98,0.0,40,MEDIO,0,4979.543229562367
0803700013656008,8,Típica,1.0,4.92,53.4,28,ALTO,0,4918.242570942965
0803700013656007,7,Típica,0.0,4.85,0.0,16,MEDIO,0,4852.02323555429
0803700013656006,6,Típica,0.0,4.87,0.0,25,MEDIO,0,4874.280722615599
0803700013656005,5,Típica,1.0,4.9,0.0,31,ALTO,0,4898.347735369109
0803700013641027,27,Típica,0.0,4.77,0.0,20,MEDIO,0,4768.7811662778295
0803700013641026,26,Típica,0.0,4.83,0.0,28,MEDIO,0,4830.678054797313
0803700013641025,25,Típica,2.0,4.71,0.0,9,ALTO,0,4709.59020041873
0803700013641024,24,Típica,0.0,4.64,0.0,23,MEDIO,0,4641.533464517241
0803700013641023,23,Típica,1.0,4.58,0.0,24,ALTO,0,4579.116693827118
0803700013641022,22,Típica,1.0,4.52,0.0,26,ALTO,0,4521.550823726269
0803700013641021,21,Típica,0.0,4.46,47.91,18,MEDIO,0,4459.609337036035
0803700013641009,9,Típica,0.0,4.67,0.0,19,MEDIO,0,4667.864847674603
0803700013641008,8,Típica,1.0,4.61,0.0,12,ALTO,0,4608.5240644238565
0803700013641007,7,Típica,0.0,4.55,46.31,48,ALTO,0,4545.389623224413
0803700013641006,6,Típica,0.0,4.57,87.74,36,MEDIO,0,4570.435638448192
0803700013641005,5,Típica,1.0,4.6,0.0,24,ALTO,0,4596.915215933932
0803700013641004,4,Típica,0.0,4.66,0.0,22,MEDIO,0,4657.14258181141
0803700013641003,3,Típica,5.0,4.72,0.0,25,ALTO,0,4715.474614120143
0803700017184015,15,Típica,1.0,6.38,0.0,150,ALTO,0,6383.035729616095
0803700017146002,2,Típica,1.0,11.85,0.0,5,ALTO,0,11845.531863599204
0803700017112032,32,Típica,0.0,6.89,0.0,107,MEDIO,0,6894.789405671402
0803700017095043,43,Típica,0.0,6.72,0.0,21,MEDIO,0,6724.467194025708
0803700017080051,51,Típica,1.0,5.91,0.0,35,ALTO,0,5906.647580149474
0803700017076016,16,Típica,2.0,3.62,0.0,66,ALTO,0,3616.324837095268
0803700017076015,15,Típica,1.0,3.59,31.45,47,ALTO,0,3593.3142296427563
0803700017057057,57,Típica,0.0,6.65,0.0,89,MEDIO,0,6646.381818001187
0803700017042038,38,Típica,0.0,5.34,0.0,0,MEDIO,0,5337.057495715081
0803700017023040,40,Típica,0.0,3.29,55.7,151,MEDIO,0,3285.8048575357307
0803700017004001,1,Típica,2.0,4.66,0.0,0,ALTO,0,4660.722814999692
0803700016928001,1,Típica,2.0,8.55,0.0,0,ALTO,0,8549.204303482475
0803700016877015,15,Típica,1.0,4.3,0.0,296,ALTO,0,4296.964043232165
0803700017254011,11,Típica,0.0,7.21,0.0,158,MEDIO,0,7208.518112997507
0803700017269025,25,Típica,2.0,6.92,0.0,133,ALTO,0,6919.353966013525
0803700016877014,14,Típica,1.0,4.45,0.0,107,ALTO,0,4446.332970320073
0803700016862037,37,Típica,0.0,2.9,0.0,14,BAJO,0,2898.3412478257683
0803700016843021,21,Típica,0.0,2.6,0.0,0,BAJO,0,2603.722320875989
0803700016792045,45,Típica,0.0,4.49,71.13,162,MEDIO,0,4490.259772411271
0803700016792044,44,Típica,0.0,4.45,0.0,146,MEDIO,0,4446.832460430355
0803700016792014,14,Típica,1.0,4.39,103.27,84,ALTO,0,4391.802699550269
0803710653092001,1,Típica,2.0,12.66,0.0,0,ALTO,0,12658.436122768471
0803707973143026,26,Típica,0.0,24.78,0.0,0,MEDIO,0,24781.199310582382
0803707973143016,16,Típica,2.0,24.37,0.0,0,ALTO,0,24368.803113479687
0803707973143015,15,Típica,1.0,24.35,64.82,0,ALTO,0,24352.437916114595
0803700013800008,8,Típica,1.0,2.12,0.0,50,ALTO,0,2122.362121607681
0803700013800007,7,Típica,0.0,2.06,8.28,69,BAJO,0,2055.3666461669286
0803700013800006,6,Típica,0.0,2.16,0.0,29,BAJO,0,2155.3878106555762
0803700013800005,5,Típica,1.0,2.26,0.0,0,MEDIO,0,2258.2042989029915
0803700013800004,4,Típica,0.0,2.32,22.14,82,MEDIO,0,2322.0732936763325
0803700013800003,3,Típica,5.0,2.39,0.0,71,MEDIO,0,2386.5986680061183
0803700013800002,2,Típica,1.0,2.29,0.0,71,ALTO,0,2289.781279119905
0803700013800001,1,Típica,2.0,2.22,0.0,119,ALTO,0,2217.6640687383897
0803707973143006,6,Típica,0.0,24.42,44.8,0,ALTO,0,24418.285048418737
0803707973143005,5,Típica,1.0,24.39,57.71,0,ALTO,0,24389.025660333373
0803707973143003,3,Típica,5.0,24.61,0.0,0,ALTO,0,24611.619287726055
0803707973143001,1,Típica,2.0,24.5,2.98,0,ALTO,0,24496.498658613928
0803707123143034,34,Típica,0.0,22.34,0.0,0,MEDIO,0,22342.57234316401
0803707123143016,16,Típica,2.0,22.35,0.0,0,ALTO,0,22345.881632967146
0803706546133115,115,Típica,0.0,0.98,0.0,0,BAJO,0,978.8305527216882
0803706546133114,114,Típica,0.0,1.08,20.85,0,MEDIO,0,1078.7591782212653
0803706546133099,99,Típica,0.0,0.81,23.69,0,BAJO,0,814.6110799106098
0803706546133062,62,Típica,0.0,1.22,13.85,0,BAJO,0,1217.1322518941524
0803706546133044,44,Típica,0.0,2.18,0.0,0,BAJO,0,2182.2222347168954
0803706433143039,39,Típica,2.0,27.3,0.0,0,ALTO,0,27304.554751238047
0803706433143038,38,Típica,0.0,27.6,40.53,0,ALTO,0,27602.24645833957
0803706433143020,20,Típica,0.0,27.41,0.0,0,MEDIO,0,27406.66302098547
0803706433143019,19,Típica,1.0,27.47,0.0,0,ALTO,0,27472.974384887162
0803706433143018,18,Típica,1.0,27.54,0.0,0,ALTO,0,27537.35468921635
0803706433143017,17,Típica,1.0,27.49,0.0,0,ALTO,0,27494.49393492478
0803706433143016,16,Típica,2.0,27.46,0.0,0,ALTO,0,27464.928778529826
0803706433143015,15,Típica,1.0,27.07,0.0,0,ALTO,0,27068.344863701786
0803706433143005,5,Típica,1.0,27.13,0.0,0,ALTO,0,27133.656409602263
0803706433143003,3,Típica,5.0,27.27,0.0,0,ALTO,0,27270.224608064338
0803706433143002,2,Típica,1.0,27.3,0.0,0,ALTO,0,27300.583613123647
0803706433143001,1,Típica,2.0,27.17,0.0,0,ALTO,0,27171.73786393138
0803706356523011,11,Típica,0.0,13.99,13.18,0,MEDIO,0,13985.844295052935
0803706356472020,20,Típica,0.0,15.05,0.0,19,MEDIO,0,15046.852171480656
0803706356472019,19,Típica,1.0,15.02,0.0,34,ALTO,0,15023.656684841957
0803706356472018,18,Típica,1.0,15.0,0.0,25,ALTO,0,14998.084388995394
0803706356472017,17,Típica,1.0,14.98,0.0,11,ALTO,0,14975.456557528269
0803706356468041,41,Típica,0.0,14.93,0.0,4,MEDIO,0,14931.010510496
0803706356468040,40,Típica,0.0,14.83,0.0,13,MEDIO,0,14830.85350273164
0803706356468038,38,Típica,0.0,15.0,0.0,19,MEDIO,0,14999.8814072723
0803706356468029,29,Típica,0.0,14.79,0.0,8,MEDIO,0,14790.49782894456
0803706356468028,28,Típica,1.0,14.7,0.0,8,ALTO,0,14699.247235467852
0803706356468027,27,Típica,0.0,14.61,0.0,28,MEDIO,0,14606.876899569917
0803706356468026,26,Típica,0.0,14.59,0.0,9,MEDIO,0,14586.968385333055
0803706356468025,25,Típica,2.0,14.57,0.0,27,ALTO,0,14566.122380824665
0803706356468009,9,Típica,0.0,14.68,0.0,9,MEDIO,0,14676.834472383453
0803706356468007,7,Típica,0.0,14.62,0.0,6,MEDIO,0,14616.041263095163
0803706356468006,6,Típica,0.0,14.58,23.88,5,ALTO,0,14577.815363166865
0803706356468005,5,Típica,1.0,14.67,0.0,33,ALTO,0,14674.416324246684
0803706356468004,4,Típica,0.0,14.77,0.0,9,MEDIO,0,14766.229718113738
0803706356468003,3,Típica,5.0,14.79,0.0,14,ALTO,0,14794.310222751992
0803706356453051,51,Típica,1.0,13.94,24.0,12,ALTO,0,13940.646985994666
0803706356453031,31,Típica,1.0,14.23,0.0,0,ALTO,0,14225.810573924098
0803706356453030,30,Típica,4.0,14.3,0.0,5,ALTO,0,14302.723401446816
0803706356453029,29,Típica,0.0,14.38,34.1,14,MEDIO,0,14382.324366482864
0803706356453027,27,Típica,0.0,14.42,0.0,8,MEDIO,0,14423.524707098906
0803706343143176,176,Típica,0.0,19.09,24.32,0,MEDIO,0,19093.22654833909
0803706343143175,175,Típica,0.0,19.1,0.0,0,MEDIO,0,19097.975049009605
0803706343143174,174,Típica,0.0,19.08,0.0,0,MEDIO,0,19081.940959509004
0803706343143173,173,Típica,0.0,18.98,0.0,0,MEDIO,0,18982.558520290288
0803706343143171,171,Típica,0.0,18.8,0.0,0,MEDIO,0,18797.28626113638
0803706343143170,170,Típica,0.0,18.71,0.0,0,MEDIO,0,18706.145622544336
0803706343143153,153,Típica,0.0,17.95,0.0,0,MEDIO,0,17947.758934748937
0803706343143152,152,Típica,0.0,17.86,0.0,0,MEDIO,0,17861.21738239502
0803706343143151,151,Típica,0.0,17.95,36.67,0,ALTO,0,17945.41866758548
0803706343143150,150,Típica,0.0,17.96,0.0,0,MEDIO,0,17964.54121755485
0803706343143149,149,Típica,0.0,18.53,0.0,0,MEDIO,0,18525.414360805902
0803706343143148,148,Típica,0.0,18.9,0.0,0,MEDIO,0,18899.952868703156
0803706343143134,134,Típica,0.0,19.22,0.0,0,MEDIO,0,19220.901402134274
0803706343143060,60,Típica,1.0,18.22,10.11,0,ALTO,0,18223.429904090797
0803706343143059,59,Típica,0.0,18.37,0.0,0,MEDIO,0,18373.076926395453
0803706343143058,58,Típica,0.0,18.69,53.08,0,ALTO,0,18694.303737659728
0803706343143057,57,Típica,0.0,18.92,14.83,0,MEDIO,0,18919.60043494344
0803706343143056,56,Típica,0.0,19.23,0.0,0,MEDIO,0,19233.794149429883
0803706343143050,50,Típica,0.0,18.67,0.0,0,MEDIO,0,18668.683177521154
0803706343143041,41,Típica,0.0,18.91,0.0,0,MEDIO,0,18912.394763964796
0803706343143040,40,Típica,0.0,18.79,11.49,0,MEDIO,0,18787.030716092795
0803706343143023,23,Típica,1.0,18.48,0.0,0,ALTO,0,18475.391142281092
0803706356453028,28,Típica,1.0,14.4,0.0,4,ALTO,0,14402.50392658971
0803706343143022,22,Típica,1.0,18.47,28.55,0,ALTO,0,18468.685648571325
0803706356453016,16,Típica,2.0,14.24,0.0,12,ALTO,0,14243.736147979975
0803706343143021,21,Típica,0.0,18.46,0.0,0,MEDIO,0,18464.022040722273
0803706343143020,20,Típica,0.0,18.54,0.0,0,MEDIO,0,18542.70812648566
0803706343143018,18,Típica,1.0,18.63,0.0,0,ALTO,0,18632.024159657645
0803706343143017,17,Típica,1.0,18.73,0.0,0,ALTO,0,18729.498376483563
0803706343143016,16,Típica,2.0,18.83,0.0,0,ALTO,0,18828.387906340187
0803706343143015,15,Típica,1.0,19.08,0.0,0,ALTO,0,19080.611588642212
0803706343143014,14,Típica,1.0,19.09,0.0,0,ALTO,0,19091.66902097193
0803706343143013,13,Típica,0.0,19.09,16.65,0,ALTO,0,19087.889768203142
0803706133092244,244,Típica,0.0,11.98,0.0,1,MEDIO,0,11981.668676886693
0803706133092243,243,Típica,0.0,10.69,0.0,5,MEDIO,0,10691.852329168854
0803706133092242,242,Típica,0.0,10.53,8.47,0,MEDIO,0,10531.090780320737
0803706133092230,230,Típica,0.0,9.88,37.47,26,MEDIO,0,9876.500134046324
0803706133092228,228,Típica,0.0,9.47,43.39,0,ALTO,0,9466.704191845825
0803706133092226,226,Típica,0.0,9.42,66.78,8,ALTO,0,9416.821213935276
0803706133092225,225,Típica,0.0,10.38,97.17,3,MEDIO,0,10376.17278086988
0803706133092205,205,Típica,0.0,11.94,5.81,0,MEDIO,0,11940.432848784643
0803706133092200,200,Típica,0.0,10.05,0.0,50,MEDIO,0,10052.619667595833
0803706133092199,199,Típica,0.0,10.01,16.82,14,ALTO,0,10006.646914535022
0803706133092198,198,Típica,0.0,9.96,11.86,62,MEDIO,0,9959.375145998816
0803706133092181,181,Típica,0.0,9.71,0.0,13,MEDIO,0,9713.37246033412
0803706133092156,156,Típica,0.0,9.58,78.61,18,MEDIO,0,9577.437262754145
0803706133092155,155,Típica,0.0,9.55,0.0,22,MEDIO,0,9547.912255605559
0803706133092154,154,Típica,0.0,9.52,23.41,17,MEDIO,0,9523.778874172407
0803706133092144,144,Típica,0.0,9.34,0.0,40,MEDIO,0,9344.144512188786
0803706133092143,143,Típica,0.0,9.32,0.0,33,MEDIO,0,9319.645917238238
0803706133092142,142,Típica,0.0,9.29,0.0,52,MEDIO,0,9294.339557368316
0803706133092141,141,Típica,0.0,9.27,0.0,28,MEDIO,0,9272.362676879871
0803706133092103,103,Típica,0.0,10.24,290.63,3,MEDIO,0,10237.763795085853
0803706133092100,100,Típica,0.0,10.45,0.0,11,MEDIO,0,10449.821740300607
0803706133092099,99,Típica,0.0,10.43,0.0,19,MEDIO,0,10425.064965381182
0803706133092098,98,Típica,0.0,10.41,0.0,0,MEDIO,0,10408.399149025954
0803706133092097,97,Típica,0.0,10.54,27.5,0,ALTO,0,10544.759966240616
0803706133092096,96,Típica,0.0,10.52,0.0,8,MEDIO,0,10516.013440072682
0803706133092093,93,Típica,0.0,10.6,28.81,0,MEDIO,0,10604.750151345721
0803706133092078,78,Típica,0.0,11.03,0.0,21,MEDIO,0,11029.154118457664
0803706133092070,70,Típica,0.0,11.23,0.0,13,MEDIO,0,11226.998785981055
0803706133092069,69,Típica,0.0,11.17,48.58,3,MEDIO,0,11174.968720120845
0803706133092068,68,Típica,0.0,11.14,0.0,10,MEDIO,0,11142.269753397351
0803706133092060,60,Típica,1.0,11.72,0.0,4,ALTO,0,11720.474886254891
0803706133092059,59,Típica,0.0,11.75,0.0,0,MEDIO,0,11747.162645628046
0803706133092056,56,Típica,0.0,11.76,0.0,0,MEDIO,0,11762.291919032397
0803706133092053,53,Típica,0.0,10.2,0.0,0,MEDIO,0,10196.958031212367
0803706133092031,31,Típica,1.0,10.89,0.0,23,ALTO,0,10886.050733761596
0803706133092029,29,Típica,0.0,11.29,0.0,29,MEDIO,0,11290.982652477769
0803706133092027,27,Típica,0.0,11.51,0.0,33,MEDIO,0,11511.810551867642
0803706133092015,15,Típica,1.0,11.09,0.0,6,ALTO,0,11091.467963326288
0803706133092014,14,Típica,1.0,11.02,0.0,22,ALTO,0,11016.693286705397
0803706133092013,13,Típica,0.0,10.94,13.87,2,MEDIO,0,10935.122429540426
0803706133092010,10,Típica,0.0,10.88,0.0,29,MEDIO,0,10879.843622583589
0803706133092032,32,Típica,0.0,10.6,0.0,10,MEDIO,0,10600.205650545866
0803700013270072,72,Típica,0.0,7.08,0.0,24,MEDIO,0,7083.887438536234
0803700015510010,10,Típica,0.0,13.74,0.0,47,MEDIO,0,13741.152548519723
080370001813A013,13,Típica,0.0,14.73,14.87,13,MEDIO,0,14726.776847857564
0803700016843002,2,Típica,1.0,2.86,0.0,237,ALTO,0,2857.2048806552752
0803700014673034,34,Típica,0.0,1.11,4.52,0,BAJO,0,1105.67065821379
080370001514A043,43,Típica,0.0,2.5,0.0,8,BAJO,0,2498.611748481227
0803700018534001,1,Típica,2.0,12.09,0.0,0,ALTO,0,12092.371840970322
0803700018500001,1,Típica,2.0,15.23,31.17,23,ALTO,0,15227.89063474395
0803700015972056,56,Típica,0.0,4.99,66.32,0,MEDIO,0,4989.197699149002
0803700018464001,1,Típica,2.0,11.47,0.0,0,ALTO,0,11468.157621807317
0803700013923021,21,Típica,0.0,2.78,0.0,46,BAJO,0,2784.7402098465373
0803700014349018,18,Típica,1.0,4.06,0.0,69,ALTO,0,4060.3723903658547
0803700014349049,49,Típica,0.0,4.09,14.82,93,MEDIO,0,4087.6991062862235
0803700014349009,9,Típica,0.0,4.07,0.0,59,MEDIO,0,4068.7937619880167
0803700013834037,37,Típica,0.0,3.4,0.0,21,MEDIO,0,3404.5461660007304
0803700013603038,38,Típica,0.0,4.38,0.0,23,MEDIO,0,4384.529844283878
0803700013603037,37,Típica,0.0,4.15,0.0,13,MEDIO,0,4152.479743484662
0803700013603023,23,Típica,1.0,4.22,0.0,16,ALTO,0,4219.4642898202555
0803700013603022,22,Típica,1.0,4.13,0.0,42,ALTO,0,4129.993460423099
0803700013603021,21,Típica,0.0,4.1,0.0,41,MEDIO,0,4101.89265056564
0803700013603020,20,Típica,0.0,4.07,36.49,37,MEDIO,0,4070.9747096780666
0803700013603019,19,Típica,1.0,4.02,0.0,34,ALTO,0,4021.6821517208905
0803700013603017,17,Típica,1.0,4.36,57.11,23,ALTO,0,4360.8558151225325
0803700013603016,16,Típica,2.0,4.37,102.01,29,ALTO,0,4371.955277003357
0803700013603015,15,Típica,1.0,4.45,143.87,49,ALTO,0,4452.143999709526
0803700013603004,4,Típica,0.0,4.3,123.27,21,MEDIO,0,4303.16339161676
0803700013603003,3,Típica,5.0,4.26,73.88,9,ALTO,0,4259.854467338962
0803700013603002,2,Típica,1.0,4.24,28.9,62,ALTO,0,4242.333524455742
0803700013603001,1,Típica,2.0,4.29,83.55,33,ALTO,0,4286.51836521269
0803700013567025,25,Típica,2.0,4.18,0.0,5,ALTO,0,4175.319083280712
0803700013552016,16,Típica,2.0,4.44,81.31,19,ALTO,0,4444.898953981491
0803700013552005,5,Típica,1.0,4.46,0.0,4,ALTO,0,4457.394089343863
0803700013552003,3,Típica,5.0,4.38,0.0,35,ALTO,0,4379.745055043406
0803700013552001,1,Típica,2.0,4.44,49.38,42,ALTO,0,4444.435434617252
0803700013548027,27,Típica,0.0,4.29,79.93,7,ALTO,0,4289.279125747102
0803700013548026,26,Típica,0.0,4.29,0.0,22,MEDIO,0,4285.88520523683
0803700013548024,24,Típica,0.0,4.27,69.58,21,ALTO,0,4268.4812998340785
0803700013548020,20,Típica,0.0,4.44,0.0,6,MEDIO,0,4439.073333981932
0803700012925004,4,Típica,0.0,1.53,0.0,45,BAJO,0,1532.029544227251
0803700012925003,3,Típica,5.0,1.48,0.0,54,MEDIO,0,1482.6787026131317
0803700012925002,2,Típica,1.0,1.34,0.0,69,MEDIO,0,1344.573325171692
0803700012925001,1,Típica,2.0,1.56,0.0,0,ALTO,0,1558.6338676874375
0803700012770054,54,Típica,0.0,2.88,0.0,0,BAJO,0,2881.692028672618
0803700012770014,14,Típica,1.0,2.52,0.0,86,ALTO,0,2523.358958110826
0803700012766006,6,Típica,0.0,2.74,0.0,61,BAJO,0,2739.594573800215
0803700012766005,5,Típica,1.0,2.61,0.0,78,MEDIO,0,2606.972451159859
0803700012766004,4,Típica,0.0,2.75,0.0,76,BAJO,0,2748.901928635526
0803700012766003,3,Típica,5.0,2.77,129.43,72,ALTO,0,2765.280414860983
080370001254A059,59,Típica,0.0,8.68,0.0,2,MEDIO,0,8684.884639251068
0803700012395016,16,Típica,2.0,3.75,0.0,58,ALTO,0,3749.6777541521906
0803700012395015,15,Típica,1.0,3.88,0.0,59,ALTO,0,3884.177742396878
0803700012056007,7,Típica,0.0,3.25,3.11,49,MEDIO,0,3247.401448631597
0803700011857010,10,Típica,0.0,1.25,0.0,57,BAJO,0,1251.211992414535
080370001158A020,20,Típica,0.0,4.46,86.78,27,ALTO,0,4455.494890765999
0803700012817016,16,Típica,2.0,0.69,0.0,21,ALTO,0,692.7722309198451
0803700011698020,20,Típica,0.0,4.59,0.0,110,MEDIO,0,4594.681650587718
0803700014334010,10,Típica,0.0,3.83,0.0,75,MEDIO,0,3828.236795530938
0803700017273028,28,Típica,1.0,6.04,0.0,113,ALTO,0,6036.299012652496
0803700017269024,24,Típica,0.0,7.13,0.0,0,MEDIO,0,7128.625473710219
0803700017042036,36,Típica,0.0,5.21,91.2,111,ALTO,0,5205.184816177866
080370001731A001,1,Típica,2.0,7.09,121.49,171,ALTO,0,7087.948219457292
080370001724A010,10,Típica,0.0,5.23,0.0,166,MEDIO,0,5232.419156687913
0803700013548025,25,Típica,2.0,4.27,66.1,21,ALTO,0,4274.285347146001
0803700017150011,11,Típica,0.0,6.33,0.0,450,MEDIO,0,6326.2482701347735
0803700012821019,19,Típica,1.0,1.8,0.0,19,MEDIO,0,1796.9140357486876
0803700017131013,13,Típica,0.0,6.16,54.04,21,ALTO,0,6162.2784231714695
0803700017127041,41,Típica,0.0,5.37,35.37,81,MEDIO,0,5372.053483656639
0803700017108046,46,Típica,0.0,7.31,0.0,0,MEDIO,0,7310.349753704864
0803700017057056,56,Típica,0.0,6.58,0.0,138,MEDIO,0,6584.425564190671
0803700017057027,27,Típica,0.0,6.31,71.48,166,ALTO,0,6310.0210234778815
0803700017023003,3,Típica,5.0,3.68,25.92,289,ALTO,0,3680.2728435355216
080370001699A002,2,Típica,1.0,5.29,34.43,2,ALTO,0,5292.619464990506
